v+A1:K58ideoId,commentId,author,text,likeCount,replyCount,supportive,toxic,level,obscene,insult,threat,personal
RHHATFfNsAA,UgxL0_HSSsPb3QN9z8V4AaABAg,小熙,我看到阿心了阿阿阿~😂,0,0,0.7,0,0.2,0,0,0,0
RHHATFfNsAA,UgyPku6Qfwy4VfySI3l4AaABAg,Herbert Tsai,"比利時塔臺罷工那個真的超屌
禁搭便車條款可以設一個期間就好，雙方再來談這個時間長短
勞工董事，在這麼大的上市櫃公司內應該是蠻必要的，才能夠讓勞工獲得第一手資訊",0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgxMRiwMQlwWBb46jTV4AaABAg,Tzu,可以只分享最後的影片嗎ＸＤ 太有趣了ＸＤ,0,0,1,0,0.5,0,0,0,0
RHHATFfNsAA,UgzGrzlQlCQxRmVxcHR4AaABAg,Power Rush,就每天都在看韓狗魚，才連自己的旅遊都不去關心，一旦罷工開始就說。  啊啊啊啊 突襲啦,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgzOj8mPyEGKHgQC-8V4AaABAg,音樂,剛一看發燒6 想說哇台灣人看影片的素養好像有提高欸 結果發燒1是小玉。,6,2,0,0,0,0,0,0,0
RHHATFfNsAA,UgysfQ_sfKAG3HJye7F4AaABAg,恩雅絲娜,長榮航空罷工，他們不累嗎？（ーー；）,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgypGOE39_g5IqitEAF4AaABAg,W MEe,真的嚇到了!  讚,0,0,1,0,0.6,0,0,0,0
RHHATFfNsAA,Ugxpd3o6KQdiH0qwdSh4AaABAg,珣音,0:47嘴邊異常抖動,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgwNFdZ2BoGKm8H0cdl4AaABAg,何芯,3：48阿心？,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgzCggnS83mz2X9TLzt4AaABAg,HAIRIN Shiu,要參與董事會叫他們工會自己去買股份啊，為什麼開一間公司莫名其妙要給他們參與又不是官股公司,36,0,0,0.6,0.3,0,1,0,0
RHHATFfNsAA,UgzNyAAU58pziP4_f5x4AaABAg,帥氣國文小老師幫忙糾正別人錯字的高職,兩方都有不好的地方，這部影片有點偏向於勞方這邊，但勞方內部有非常多的問題，像有人要復飛還不還三寶阿，威脅人之類等等，還有空姐臨時不飛直接跑去應援的，真的希望她們在罷工，但目前在我看來，她們就像是小孩一樣鬧，禁搭條例會讓大部分員工跑去工會，讓工會壯大去影響到公司，誰會養虎為患，當然不會給你通過阿，私人公司被你搞得好像國家的一樣,20,1,0,0.7,0.4,0,1,0,0
RHHATFfNsAA,UgwGASPU72fNunrGZip4AaABAg,逸安,0:41 不用謝,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgwEOBA7UEJ_bT4P5sx4AaABAg,Yi Ching Chao,支持長榮公司👋,2,0,1,0,0.3,0,0,0,0
RHHATFfNsAA,Ugx4mYGfXbP6PxNL6894AaABAg,余玉朝,"血汗職場最可恨的一直都不是老闆...而是""高級勞工""",4,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgzB6_1xoMHmBfvWLHF4AaABAg,全糖去冰,是阿心!!!!!!,1,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgxpqgdfScFLH2nSiy14AaABAg,Ju lie,長榮跟華航不能比的地方是，長榮是私人企業，這次的罷工，領頭的工會感覺有點問題。有種陰謀論!希望能多關注一下這個領頭的團隊,4,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgzDQOWdD1Cked4rMl94AaABAg,cy 0109,有啊心!,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgwG9O0fbZ29NtXjq6d4AaABAg,歐鴨北鼻,"臺灣罷工爭取自己勞權沒問題，當天的罷工讓很多人錯愕，乘客出去國外有他們重要的事，工會不推派信任的代表去協商，如果空服員這麼硬，為何不繼續服務乘客？若上班時數達到或疲憊就自動換班呢，如果都能團結罷工，自動換班團結點怎麼做不到呢？
乘客的重要事就不是事？",0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgxcxGd13iYZU7JF15N4AaABAg,sv Sung,"感覺台灣明明進入了民主很多年了，很多人思想還停留在封建時代。
所謂的權力，是爭取來的，而不是乞求來的。",2,1,0,0,0,0,0,0,0
RHHATFfNsAA,Ugy9ceiBnoIqt1gFlK14AaABAg,張哲維,這個罷工的橋段真有哏,0,0,1,0,0.7,0,0,0,0
RHHATFfNsAA,Ugz0z7DOqJS4OtGhrvF4AaABAg,Johnson Chen,這一集很棒，諷刺超到位，我喜歡,0,0,1,0,1,0,0,0,0
RHHATFfNsAA,UgweH_nfnPhQnjB43Ft4AaABAg,Chiwei,"資方不怕 老子有的是錢
再來幾個台勞 窩不怕",0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgxZ_VTqLd2iGSrEWHp4AaABAg,Tan Karen,"Sorry.....博恩.!
那個…哦絲咪K……我replay了好幾次~~
🤣🤣😂😂🤣🤣",0,0,0.7,0,0.4,0,0,0,0
RHHATFfNsAA,Ugwe6bhkvWm4h9zfaTB4AaABAg,洪維晟,無知的人還是很多啊⋯⋯台灣人水準真還是沒有那麼高⋯⋯,0,0,0,1,0.2,0,1,0,0
RHHATFfNsAA,UgxQ-f6H0pHcKd8LKc14AaABAg,lapamam,11:46新聞字幕瑕疵,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgzIGA_P0UNfVA340KB4AaABAg,無名,"這跟公務人員退休金被砍，一堆人在那裡叫好是一樣的道理...
自己拿的沒別人多，就開始在忌妒，謾罵",0,0,0,1,0.3,0,1,0,0
RHHATFfNsAA,UgxreFA8S_Zn67nqYCx4AaABAg,余敦智,有人覺得每次看到博恩都很像看到小草在主持一樣嗎?,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugw4wyjedI50AryD4BF4AaABAg,林芮慈,蛤？又變回欸了😂😂,0,0,0.7,0,0.3,0,0,0,0
RHHATFfNsAA,Ugx3d5qw8GJdvfAs29h4AaABAg,wcjc64,賀瓏也是被你欺壓....還當有趣!!,0,0,0,1,0.5,0,1,0,0
RHHATFfNsAA,Ugw1OeO_QaE2EsUkSal4AaABAg,Purple V,"讓你罷工扭一下 大家一起恰恰🤣🤣🤣

現場直接罷一波😆😆😆",0,0,0.7,0,0.3,0,0,0,0
RHHATFfNsAA,UgxwjGCG0Bikc-3MbUJ4AaABAg,鄧暘達,"資方真的很擅長把所有輿論壓力轉嫁到勞方身上
整個罷工過程勞方已經不斷地預警、再預警
結果，資方還是順利把所有旅客的怒氣轉嫁到勞方身上
資方也不意外開始用力地模糊罷工的重點

如果工會能夠弄個懶人包的話
我想或許能在輿論上更站得住腳

還有.........到底台灣的勞方是多愛替資方辯駁？
有人願意越過難關來罷工、爭取勞權
卻總是罵聲連連..............",238,88,0,0.5,0.3,0,1,0,0
RHHATFfNsAA,UgwrOYBRiVHcARcAivR4AaABAg,nowheretobefound,3:38 八成是旺中暗樁啦,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugztffo9g9KdxVUC_6d4AaABAg,Annalise,"說真的我一直都很支持罷工
但我八月底買了長榮機票啊 的確是蠻緊張的....航班被取消 所有就緒的事全部被打亂 雖然這樣很自私 但我還是沒辦法不擔心",0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgxxxbPRTWe6yCQlIaZ4AaABAg,HENC,"當你在「欸！製作人」的時候
google廣告都跳出來婊你XDD",0,0,0.7,0,0.3,0,0,0,0
RHHATFfNsAA,UgxVqaHCO-NU5pubh8t4AaABAg,P.C Chen,這一集真的很好笑,2,0,0.8,0,0.6,0,0,0,0
RHHATFfNsAA,UgzH-5j3MUexHZ3TuG14AaABAg,ko Lo,"質詢率0到底是怎樣？
我一直以為立法委員的職責是監督政府...",17,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgwvA1gLjRj_rLhKwVB4AaABAg,nowheretobefound,0:43  台上一秒鐘，台下...,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugzu83dzJukA1KH13C14AaABAg,ja Li,老人權威就是喜歡養奴隸,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgzKdo4r990avhp2HPp4AaABAg,V N,"政府單位勞工局的作用,調解資方跟勞工之間的糾紛.
這才是我們政府單位勞工局的存在意義所在.",2,1,0,0,0,0,0,0,0
RHHATFfNsAA,UgzHoOAdXU1RHGSq20R4AaABAg,李智恩,"影片說實在有些失望
我支持罷工，但不支持這次的罷工
這次的欸講了很多工會的觀點，但資方、地勤等的角度就相對缺乏
還有最重要的八點訴求，工會直播內容的各種不合理，這些都是這次很多人覺得不合理的重點
人多一定會有白痴的人，拿這些人出來當作理性討論的例子說真的有點失焦
影片講的是罷工，但這次吵的焦點主要並不是罷工，這次反罷工的人多半是支持罷工，只是不支持他們這次的訴求還有行為的

還有這次真的很多人就事論事，某些留言能不能真的去詳細了解再來嗆，只要這次反罷工的言論出來就會被炮是被資方收買，這跟只要跟他觀點不一樣就說是別人是1450的人有什麼區別？",89,3,0,1,1,0,1,0,0
RHHATFfNsAA,UgwuDOUUH_IE5HB81L94AaABAg,HENC,"罷！都罷！
你可以提出罷工
你可以要求條件改善

但是能不能被接受
那就是另一回事",74,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgyuAgLNPmK-ng3O93B4AaABAg,面具人生,5:25,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugx5AiiLpCFVm2YP_7B4AaABAg,XIU AN JIANG,妹子,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugy49lXQ6GEZJAhEFOt4AaABAg,譚沛珊,有囚徒困境的感覺欸,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgycnKwH3DVR81k1SpR4AaABAg,Vic Liu,"這是我們政府勞工局的責任,拿錢,沒作為",2,1,0,1,0.2,0,1,0,0
RHHATFfNsAA,Ugw8CBvZY09ZocHhFJ14AaABAg,櫻花,"先說 我沒有要吵架的意思😂 大家交流一下意見就好
我覺得現在網路很多風向都在罵空服員們不是因為""反對他們爭取權益""，而是因為那個正當性
1.就拿罷工到底有沒有提前預告來說好了，沒錯他們真的有預告要罷工，但他們並沒有說確切哪一天罷工，再者，他們從宣布罷工到實施只有兩個小時，試問各位，如果今天我們要搭飛機，你會提前多少時間到機場?而且竟然還有兩組空服員自己""提早""罷工，然後在社群網站開心的發文，假如今天是""我們""要搭機，各位作何感想?
2.再來是日支費問題，長隆空姐一直想要將日支費從90調漲到和華航一樣150元，但是，各位有去看過他們是如何計算時間的嗎，時數起迄點計算方式並不同，華航採起飛至降落，而長榮以報到至報退，每次勤務約3小時日支費差異，所以，如果是短程的航班，長隆空姐賺的不比華航少，再來，(針對長程的)長榮所有航點提供飯店自助式早餐、華航原則不提供。由此可知，長隆的福利並沒有真的比別人低很多。
3.疲勞班機問題，空姐希望能將一些航班改為過夜航班(請你們自己去看有哪些地方，有點多😂)，空姐表示希望能飛過去後，睡一個晚上，隔天再回來，避免疲勞引起飛安問題。乍聽之下好像很合理，但是，過夜費誰付?而且，其實他們那些航班就算一天飛兩次也不會超過民航法規定需要過夜的十二小時，所以，為什麼要爭取過夜航班呢???
4.禁搭便車條款，我們先從一個角度想好了，假如今天空服員們所爭取的都是他們認為""很有必要改變""的事，那那些沒有參與罷工的空服員們我們要可憐他們，因為他們不敢為自己爭取權益，他們已經夠可憐了，當資方真的同意空服員的要求時，我們怎麼能不幫助那些沒有參加罷工的人呢，難道看他們繼續被壓榨嗎？再換一個角度，今天那麼多的空服員罷工，卻還是有空服人員選擇繼續工作，我覺得他們應該不會比罷工的空服員輕鬆多少。
5.這點是我自己想的，大家看看交流交流，很多人說這次罷工是粉紅色罷工，因為長隆只有空姐沒有空少，也因此，網路很多人說，在飛機上只有女性空服員會很辛苦，萬一有乘客鬧事，機師們會關閉機長室避免飛安問題，只能由空姐們出面處理。這樣看來，這件事應該也很重要吧，但是工會卻完全沒有提到這一部分。這也就是我一開始所謂的""正當性""，工會一開始提出的主張，到後來都說可以再討論，如果他們原本提出的事項都是""必要的""為什麼要退讓，而真的有必要性的卻不談，因此失去了正當性。
很多人民會反對罷工就是認為空姐們真的過的太舒服了，錢多而且工時比起其他工作真的低很多，沒錯，他們有他們辛苦的地方，但其他工作不比他們辛苦少啊，護士那麼辛苦，有人看他們在罷工嗎，如果戰爭了，軍人能說現在福利不好我要罷工嗎?很多工作不是想罷工就能罷工，尤其大眾運輸是何等重要，台灣是個島國，如果要出國只能搭飛機，這次長隆的罷工影響了那麼多人，我們不知道這些旅客為了什麼出國，可能為了工作，可能是好不容易規劃的旅行等等，在一趟旅行中，最便宜的其實是機票，如果飛機出了問題，後續的旅館交通(轉機之類的)等等都會很難處理。
也因此，我覺得空服員們不應該拿十幾萬的旅客來威脅資方，但如何不威脅?或許他們可以提早十天說要罷工，使旅行社和旅客有緩衝可以處理機票問題，提早公布資方也不會阻止你罷工啊，民眾也不會罵聲一片了。是吧！",100,10,0,0,0,0,0,0,0
RHHATFfNsAA,UgxyjGAJmQ1tFhxsxqB4AaABAg,胖胖阿宏,最慘的就是地勤了，忙死了,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugx66SWV4vD3uW_egmZ4AaABAg,林信呈,有沒有預告期不是這次罷工的重點吧？主要還是要看罷工訴求合不合理。一堆人看到罷工就高潮，只覺得空服員行使罷工權利好棒，無條件支持罷工。 試問八大訴求有幾點是針對過勞問題的??若是針對過勞進行罷工，我想支持他們的人一定很多。 當你只是盲從就跟紅衛兵一樣，被當作任何一方的鬥爭工具。社會在追求進步的同時也希望這麼優質的節目能不要有太偏頗的立場(最後短片部分)。不過很有娛樂效果，所以我還是看完了。,6,2,0.3,0,1,0,0,0,0
RHHATFfNsAA,UgzleeQainUQqc77LPV4AaABAg,石家睿,"影片看到一半出現廣告...


我:欸!",1,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgwzKODZ-wlIciloyHR4AaABAg,killua Z,那請假的人是不是也不用扣薪水???你罷工造成公司收益減少當然成本從你頭上扣阿，完全合情合理正義公平,1,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugzk2Ol67jdiuwzExBB4AaABAg,深谷幽蘭,阿心😍,0,0,1,0,0.3,0,0,0,0
RHHATFfNsAA,UgyXRIgmz1RkbSqERqt4AaABAg,jjcheer,為什麼台灣一直處於這種勞工弱勢的環境，因為大家都只敢抱怨自己老闆，但看到有人勇敢爭取自己權益時，就覺得他們都只是太過自私。（早在五月旅展規劃出國行程就絕不買長榮真是正確的決定,1,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgyDrO_36qfwAuso7cp4AaABAg,?川夏無,"看一群月薪7、8萬的人喊累，結果IG上都是好餐廳照片。
沒有辦法，這個行業就是累，你們沒有多考慮一下就進了這一行，所以現在才在爭取權利。
就算你們的待遇已經比這個行業的平均好太多，你們還是覺得不夠，就像是被寵壞的孩子，不知道賺錢很辛苦，不過那也是當然，畢竟空服員都是年輕的，可能這也是出社會以來的第一份工作，所以你們不知道跟你們一樣辛苦，待遇卻比你們差的其他航空的員工，或是護理師、外科醫師，他們的生活。
反正如果長榮倒了，你們還可以領遣散費；不倒，這也不是個能做很多年的工作。
工會要30人真的不認同
但不要把錯全推到資方上

一個人的薪資到底怎樣算合理？
我覺得大部分是看你給工司帶給多少利益，幾分之幾，所以勞心者通常薪水是比勞力者好，比如說有一個工程師寫了一個程式，讓乘客可以直接用螢幕點餐，剩下只要把餐盒排好順序發，一個勞心者不知道可以抵多少勞力者，省多少時間。
他們雖然是勞力者，但也需要學歷，也要外語能力，多少有一點勞心成份。
假設一個大學生出來找工作，首份工月薪35000，一個勞薪者月薪28000，加起來63000，不過他們是勞力+一點勞心，所以加5000，總計70000不到。
就算這樣他們還是不滿意，那我只能說，Al的時代已經來了",3,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugy3YqfGmDcfFaW65QZ4AaABAg,JAY周,"我也一直覺得網路風向怪怪的，難道台灣人都甘願為資方任憑擺佈嗎?
明明也時不時聽到有人抱怨低新 跟不上物價，甚至各公司也是要求勞工薪資保密都是為了讓勞工不能團結爭取權益的手段阿! 甚麼同工不同酬台灣不是司空見慣嗎?只是你不敢問也不知道要問而已",1,0,0,0.7,0.3,0,1,0,0
RHHATFfNsAA,UgwdV4Luu5cHgaCRDzx4AaABAg,Huck Yang,我知道你們想看什麼0:43,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugwf4hASGyVAuEVYCE14AaABAg,艾卡,其實勞資雙方應建立良好的溝通管道，盡量避免三輸局面。例如前幾年美國速食業大罷工是因為勞工時薪低於平均，他們連基本生活開銷都難以維持，只好走上街頭向企業爭取加薪。他們的罷工訴求只有一項（加薪），相對臺灣的罷工行動來得簡單且更有數據佐證，證明其合理性，因而受到廣大的支持。 即便是同一種行業，企業之間的薪資水平與福利待遇也不可能會完全相同。先找出工會最關鍵的1個罷工主題（我不懂臺灣的工會罷工要求為何偏向想要就說出口，有些訴求甚至未評估正當性與合理性，容易讓人覺得工會缺乏統整問題的觀感）勞資雙方比較好處理問題吧。,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugyvc2QpSiqq7p8ng3p4AaABAg,chi lefthand,看新聞很不平，媒體根本一職帶風向讓大眾辱罵罷工的勞工，一堆人在那邊說不爽不要做、空服員都花瓶、當空服員很爽，甚至開始一堆人身攻擊性別歧視，有夠無言。,1,0,0,0.8,0.3,0,1,0,0
RHHATFfNsAA,Ugyp8PSdnOguMEx68D14AaABAg,Raymond Glazie,"不爽不要做這句話本身就超奴的
我不懂為什麼有人天生就喜歡舔主人",3,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgyR7cERLScQNPRV3dJ4AaABAg,Guitan吉塔安,1：58,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgxAwZm77DkRM3dn_vp4AaABAg,ya,至少攝影大哥還在,1,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgwYxyoqHJgFS-A8DX94AaABAg,John John,阿心！！,1,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugx4qyMmR2y28y54Y6R4AaABAg,esa Kuo,本來就沒有年中XD,0,0,0.6,0,0.3,0,0,0,0
RHHATFfNsAA,UgzKB5hNMLPWXWEQe5t4AaABAg,吳柏逸,https://www.youtube.com/watch?v=tY9sfkl4BBk 我只看到貪婪與惡質的空服員,2,0,0,1,0.2,0,1,0,0
RHHATFfNsAA,UgxGIDfhageVMeIEtSp4AaABAg,谷,所以冰與火之歌第八季的編劇也罷工了???,16,2,0,0,0,0,0,0,0
RHHATFfNsAA,UgwIKovjiBt6TnvGwk54AaABAg,卡西法,"3:48 發現







阿心~~~",0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgwFFb_WnO932BY_ZkN4AaABAg,Mortal凡人,"「勞工怎麼可以罷工影響到我們的權益呢？」
「資方怎麼會讓勞工走到罷工這一步呢？」
差距就在這。",1705,102,0,0,0,0,0,0,0
RHHATFfNsAA,UgzfKR78r-jBelODvmJ4AaABAg,j ohn,可以去中國組公會阿,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgyGLGf7uQLG3A58oid4AaABAg,j ohn,說真的  這些罷工的  還真貪婪,1,0,0,1,0.3,0,1,0,0
RHHATFfNsAA,Ugyru_MJQ5jtvdmCL654AaABAg,Yan ju ju,終於講出我的心聲了!!!!,0,0,1,0,0.7,0,0,0,0
RHHATFfNsAA,Ugwrruq9Jur6vL_Wakd4AaABAg,邱晶玉,傻爆眼,1,0,0,1,0.3,0,1,0,0
RHHATFfNsAA,UgxRn68hJXhwz62KcSR4AaABAg,呂函熹,3:48 阿心耶,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgyaMHkAnT_BuO1t9Ad4AaABAg,lala lee,"台籍羚羊空服員竟也是站在資方角度批判長榮空服員如同坐在馬路中間哭鬧吵著要糖吃的小孩，並且說: [沒有人逼著你做，你不想做一堆人想搶著做]，實在是無法理解同為空服業為什麼會有這樣的觀點?
https://www.instagram.com/p/BzASMwEBEcr/?utm_source=ig_web_button_share_sheet",1,0,0,0.4,0.3,0,1,0,0
RHHATFfNsAA,UgxQ1qu1w_ALhJS61YB4AaABAg,Sophia Zhang,"支持罷工！！

這裡真的是溫暖的同溫層啊，最近新聞讓人氣到要腦溢血，沒有空服員的親友還這樣大肆批評，勞權要怎麼上來呢？",4,0,0.4,0,0.5,0,0,0,0
RHHATFfNsAA,Ugz73zu0TZWiSbPCkid4AaABAg,kiki Lala,好痛,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgzeZ2J1BN3Gja3Pn9h4AaABAg,travel0147,"這算華人的""優良""傳統吧  不用別人來打 自己人最會打自己人",0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgyEthzuxnMFfdPENpR4AaABAg,25?雨孟,我們家最近買了長榮~但是我已經順利抵達日本ww😹,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgxnBDQ63e5Wv4j4wlF4AaABAg,夜烏,"美國企業那些佼佼者都是懂得聆聽年輕人聲音與提拔
反觀台灣 看到那個噁心老頭出來作秀 我一度以為是中共那一路的軍官來台叫囂",0,0,0,1,0.3,0,1,0,0
RHHATFfNsAA,UgxoLZPf3csYY_lTN5N4AaABAg,之一,勞= 做死 還要被刁,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugxsolc9r3YAsRMuoq54AaABAg,小綠貓,"看完
 只能說 台灣鬼島....操",0,0,0,1,0.4,0,1,0,0
RHHATFfNsAA,UgwbVruKaRiKRus4qyV4AaABAg,Teresa Han,想知道現場博恩被球丟了幾次😂,0,0,0.8,0,0.4,0,0,0,0
RHHATFfNsAA,UgxVZuJkCq3CeL5bj8l4AaABAg,11 林芷吟,我好像看到阿心！？？？？,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgwWO0is4-UOCBMw8Dx4AaABAg,基因,就是都不看新聞呀 ....,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugy95UyQ0TrA-T0G2DJ4AaABAg,10玲,https://youtu.be/uIhCv01UOOc,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgzYfGnsz6k9FA0z6tZ4AaABAg,許鐙尹,嚇嚇嚇太尷尬,0,0,0,0.3,0.3,0,1,0,0
RHHATFfNsAA,UgyFMkxwLyo7KJGhP_p4AaABAg,喵喵,沉默的代價,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgyqykmkRQzU8i1bAMN4AaABAg,劉姝辰,是阿心欸❤️❤️❤️,1,0,0.8,0,0.2,0,0,0,0
RHHATFfNsAA,UgwUAwE0uOKxBTc3_s14AaABAg,YJ T,"我就覺得奇怪
華航罷工的時候我是不知道
但長榮說要罷工已經說了幾個月了
但這幾天的新聞都說無預警
合理推測新聞可能被資方給...",1,2,0,0,0,0,0,0,0
RHHATFfNsAA,UgxHi0QWXKETLTpF0mt4AaABAg,昕,關於禁搭便車這件事，一直有個疑惑，因為他們罷工冒很大風險去爭取權利，也真的很辛苦可以理解，但那些地勤站在第一線的人員，因為他們罷工，而要直接面對民眾的怒火及抱怨，幫他們收拾善後，將事情盡可能處理完善，如果沒有他們，我想今天民眾的怨懟應該會更深，難道....他們就沒有付出嗎??要解決這個癥結點，是不是若要罷工，就要全體員工一起罷工了??這真的是個難解的問題~~~,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugwg1ZXd9J7DzGuTOrl4AaABAg,Tony Z,夜夜含洨明！日曰黃洨明！,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgxCMw8gfVIAcDbfigp4AaABAg,AverruncusIII,我們公會也有禁搭便車條款，但其實沒啥意義，在上班第一天簽合約時裡面就夾一張工會的表單，所以是100%加入，我們工會基本上和資方還算有默契，工會提出合理與需要改善的提議，雙方基本上都會互相妥協。,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugx8cdDmjew4M9oQyf14AaABAg,Jay,如果對社會對公司絲毫不造成影響，那罷工幹嘛？早就預告要罷工了是不會搭別間航空？全世界只有長榮嗎？真的覺得台灣一堆人眼界很小，人家罷工爭取他們的權益干你們屁事，為什麼航空業罷工頻頻，一定是有問題所在，並不會因為換了員工罷工就因此消失。 支持罷工,1,0,0,0.7,0.3,0,1,0,0
RHHATFfNsAA,UgzKgzTBKxMhDKIrFlt4AaABAg,family liao,換人經營後，利益最大化很明顯，早已不是原來的幸福企業。像員工停車場劃一塊，外包給洗車業者，讓員工沒有足夠的停車位，所以接下來如果還發生什麼奇奇怪怪的事，也沒什麼好意外。,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgzgA_lCi4VEVfm1qAt4AaABAg,雙排離合器,這些會抱怨的老人八成就是公投第12案投同意，然後又靠杯政府立專法違反民意的人。,0,0,0,0.7,0.3,0,1,0,0
RHHATFfNsAA,Ugw2VSHtPi5MQVexBUh4AaABAg,Jack,你直銷主任喔,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgxWONCXELhtdidEPr94AaABAg,LoveS,我只知道，聽到說他們時薪90時整個傻眼，150明明是現在基本中的基本，而且搞其他名目獎金的話，其實只是把會計帳目弄複雜好做手腳罷了，裡面一定暗藏一堆對勞工不平等的細節。,0,0,0,1,0.4,0,1,0,0
RHHATFfNsAA,UgwWJwWKruddTfS5Ns54AaABAg,Tsai Vikki,"真心羨慕這些罷工的空服人員，薪水高，有沒有影響別人，不用在意，然後這裡網友全部支持。
連美國空服人員都沒有那麼容易罷工，外國人還以為台灣有一、二十家航空公司，三年罷三次，乾脆關門，讓美國或其他國家的航空公司來經營。
因為台灣人只要聽到美國的規定，就會較認同和遵守。",1,0,0.3,0,0.3,0,0,0,0
RHHATFfNsAA,Ugwfcw1wIgXD_ZSGZu14AaABAg,Connor Chuang,有沒有人覺得抱怨上下班動線的大哥長得很像黑頭髮的康納？,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgySc8Rgq5zUfvcr09d4AaABAg,moonchild s,「不想看就不要看」—2019 . 曾博恩,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgwrJqtMmF4uaMnk3254AaABAg,Winchhing,"後面那隻影片可以獨立出來嗎
覺得很經典 超強！！",692,2,1,0,0.6,0,0,0,0
RHHATFfNsAA,UgztQQGuN0SPkA4rZkJ4AaABAg,范哲華,讚啦,0,0,1,0,0.6,0,0,0,0
RHHATFfNsAA,UgxhN9Q3FzHAa83-hQ54AaABAg,Tsai Vikki,只希望醫護人員不要在患者進了開刀房罷工，也希望醫護人員不要罷工，還有很多很麻煩的工作，如颱風天硬逼台電維修人員冒死維休，希望他們懂得罷工，還有，捷運跟鐵公路，請拜託好心，不要罷工，我們低階人員,6,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugy0oo73PteIBZRlRPN4AaABAg,柯ANDY,"提早講罷工，並非只有降低資方的傷害，而是更顧及到旅客的傷害，不會因為提早兩週講，長榮就能兩週生出一票空服員來支援。工會這種做法只是想利用輿論的壓力，乘客壓力來談判長榮，結果玩火自焚。

自己的權利利益須建築被人的痛苦上，這合理嗎？更何況空服員的薪水來源是消費者，不是長榮好嗎？

台灣從威權走向民主，大家不都是搭便車嗎？不要一直在帶風向了好嗎？",2,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgzPKlKCpX6nVy_mbTp4AaABAg,04Jovia,#阿心 也有去ㄟ,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgxuZ0C-c743yXuC-4t4AaABAg,薛博升AT,被砸中的部份竟然是全部博恩脫口秀加夜夜秀最大的掌聲。,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgwcHsSMyUNhWfY6nsl4AaABAg,A A,太尷尬了吧,0,0,0,0.4,0.4,0,1,0,0
